Index,time,v_c,v_din,v_q
6195,6.1735e-09,1.8,1.8,1.8
6196,6.1745e-09,1.8,1.8,1.8
6197,6.1755e-09,1.8,1.8,1.8
6198,6.1765e-09,1.8,1.8,1.8
6199,6.1775e-09,1.8,1.8,1.8
6200,6.1785e-09,1.8,1.8,1.8
6201,6.1795e-09,1.8,1.8,1.8
6202,6.1805e-09,1.8,1.8,1.8
6203,6.1815e-09,1.8,1.8,1.8
6204,6.1825e-09,1.8,1.8,1.8
6205,6.1835e-09,1.8,1.8,1.8
6206,6.1845e-09,1.8,1.8,1.8
6207,6.1855e-09,1.8,1.8,1.8
6208,6.1865e-09,1.8,1.8,1.8
6209,6.1875e-09,1.8,1.8,1.8
6210,6.1885e-09,1.8,1.8,1.8
6211,6.1895e-09,1.8,1.8,1.8
6212,6.1905e-09,1.8,1.8,1.8
6213,6.1915e-09,1.8,1.8,1.8
6214,6.1925e-09,1.8,1.8,1.8
6215,6.1935e-09,1.8,1.8,1.8
6216,6.1945e-09,1.8,1.8,1.8
6217,6.1955e-09,1.8,1.8,1.8
6218,6.1965e-09,1.8,1.8,1.8
6219,6.1975e-09,1.8,1.8,1.8
6220,6.1985e-09,1.8,1.8,1.8
6221,6.1995e-09,1.8,1.8,1.8
6222,6.2005e-09,1.8,1.8,1.8
6223,6.2015e-09,1.8,1.8,1.8
6224,6.2025e-09,1.8,1.8,1.8
6225,6.2035e-09,1.8,1.8,1.8
6226,6.2045e-09,1.8,1.8,1.8
6227,6.2055e-09,1.8,1.8,1.8
6228,6.2065e-09,1.8,1.8,1.8
6229,6.2075e-09,1.8,1.8,1.8
6230,6.2085e-09,1.8,1.8,1.8
6231,6.2095e-09,1.8,1.8,1.8
6232,6.2105e-09,1.8,1.8,1.8
6233,6.2115e-09,1.8,1.8,1.8
6234,6.2125e-09,1.8,1.8,1.8
6235,6.2135e-09,1.8,1.8,1.8
6236,6.2145e-09,1.8,1.8,1.8
6237,6.2155e-09,1.8,1.8,1.8
6238,6.2165e-09,1.8,1.8,1.8
6239,6.2175e-09,1.8,1.8,1.8
6240,6.2185e-09,1.8,1.8,1.8
6241,6.2195e-09,1.8,1.8,1.8
6242,6.2205e-09,1.8,1.8,1.8
6243,6.2215e-09,1.8,1.8,1.8
6244,6.2225e-09,1.8,1.8,1.8
6245,6.2235e-09,1.8,1.8,1.8
6246,6.2245e-09,1.8,1.8,1.8
6247,6.2255e-09,1.8,1.8,1.8
6248,6.2265e-09,1.8,1.8,1.8
6249,6.2275e-09,1.8,1.8,1.8
6250,6.2285e-09,1.8,1.8,1.8
6251,6.2295e-09,1.8,1.8,1.8
6252,6.2305e-09,1.8,1.8,1.8
6253,6.2315e-09,1.8,1.8,1.8
6254,6.2325e-09,1.8,1.8,1.8
6255,6.2335e-09,1.8,1.8,1.8
6256,6.2345e-09,1.8,1.8,1.8
6257,6.2355e-09,1.8,1.8,1.8
6258,6.2365e-09,1.8,1.8,1.8
6259,6.2375e-09,1.8,1.8,1.8
6260,6.2385e-09,1.8,1.8,1.8
6261,6.2395e-09,1.8,1.8,1.8
6262,6.2405e-09,1.8,1.8,1.8
6263,6.2415e-09,1.8,1.8,1.8
6264,6.2425e-09,1.8,1.8,1.8
6265,6.2435e-09,1.8,1.8,1.8
6266,6.2445e-09,1.8,1.8,1.8
6267,6.2455e-09,1.8,1.8,1.8
6268,6.2465e-09,1.8,1.8,1.8
6269,6.2475e-09,1.8,1.8,1.8
6270,6.2485e-09,1.8,1.8,1.8
6271,6.2495e-09,1.8,1.8,1.8
6272,6.2505e-09,1.8,1.8,1.8
6273,6.2515e-09,1.8,1.8,1.8
6274,6.2525e-09,1.8,1.8,1.8
6275,6.2535e-09,1.8,1.8,1.8
6276,6.2545e-09,1.8,1.8,1.8
6277,6.2555e-09,1.8,1.8,1.8
6278,6.2565e-09,1.8,1.8,1.8
6279,6.2575e-09,1.8,1.8,1.8
6280,6.2585e-09,1.8,1.8,1.8
6281,6.2595e-09,1.8,1.8,1.8
6282,6.2605e-09,1.8,1.8,1.8
6283,6.2615e-09,1.8,1.8,1.8
6284,6.2625e-09,1.8,1.8,1.8
6285,6.2635e-09,1.8,1.8,1.8
6286,6.2645e-09,1.8,1.8,1.8
6287,6.2655e-09,1.8,1.8,1.8
6288,6.2665e-09,1.8,1.8,1.8
6289,6.2675e-09,1.8,1.8,1.8
6290,6.2685e-09,1.8,1.8,1.8
6291,6.2695e-09,1.8,1.8,1.8
6292,6.2705e-09,1.8,1.8,1.8
6293,6.2715e-09,1.8,1.8,1.8
6294,6.2725e-09,1.8,1.8,1.8
6295,6.2735e-09,1.8,1.8,1.8
6296,6.2745e-09,1.8,1.8,1.8
6297,6.2755e-09,1.8,1.8,1.8
6298,6.2765e-09,1.8,1.8,1.8
6299,6.2775e-09,1.8,1.8,1.8
6300,6.2785e-09,1.8,1.8,1.8
6301,6.2795e-09,1.8,1.8,1.8
6302,6.2805e-09,1.8,1.8,1.8
6303,6.2815e-09,1.8,1.8,1.8
6304,6.2825e-09,1.8,1.8,1.8
6305,6.2835e-09,1.8,1.8,1.8
6306,6.2845e-09,1.8,1.8,1.8
6307,6.2855e-09,1.8,1.8,1.8
6308,6.2865e-09,1.8,1.8,1.8
6309,6.2875e-09,1.8,1.8,1.8
6310,6.2885e-09,1.8,1.8,1.8
6311,6.2895e-09,1.8,1.8,1.8
6312,6.2905e-09,1.8,1.8,1.8
6313,6.2915e-09,1.8,1.8,1.8
6314,6.2925e-09,1.8,1.8,1.8
6315,6.2935e-09,1.8,1.8,1.8
6316,6.2945e-09,1.8,1.8,1.8
6317,6.2955e-09,1.8,1.8,1.8
6318,6.2965e-09,1.8,1.8,1.8
6319,6.2975e-09,1.8,1.8,1.8
6320,6.2985e-09,1.8,1.8,1.8
6321,6.2995e-09,1.8,1.8,1.8
6322,6.3005e-09,1.8,1.8,1.8
6323,6.3015e-09,1.8,1.8,1.8
6324,6.3025e-09,1.8,1.8,1.8
6325,6.3035e-09,1.8,1.8,1.8
6326,6.3045e-09,1.8,1.8,1.8
6327,6.3055e-09,1.8,1.8,1.8
6328,6.3065e-09,1.8,1.8,1.8
6329,6.3075e-09,1.8,1.8,1.8
6330,6.3085e-09,1.8,1.8,1.8
6331,6.3095e-09,1.8,1.8,1.8
6332,6.3105e-09,1.8,1.8,1.8
6333,6.3115e-09,1.8,1.8,1.8
6334,6.3125e-09,1.8,1.8,1.8
6335,6.3135e-09,1.8,1.8,1.8
6336,6.3145e-09,1.8,1.8,1.8
6337,6.3155e-09,1.8,1.8,1.8
6338,6.3165e-09,1.8,1.8,1.8
6339,6.3175e-09,1.8,1.8,1.8
6340,6.3185e-09,1.8,1.8,1.8
6341,6.3195e-09,1.8,1.8,1.8
6342,6.3205e-09,1.8,1.8,1.8
6343,6.3215e-09,1.8,1.8,1.8
6344,6.3225e-09,1.8,1.8,1.8
6345,6.3235e-09,1.8,1.8,1.8
6346,6.3245e-09,1.8,1.8,1.8
6347,6.3255e-09,1.8,1.8,1.8
6348,6.3265e-09,1.8,1.8,1.8
6349,6.3275e-09,1.8,1.8,1.8
6350,6.3285e-09,1.8,1.8,1.8
6351,6.3295e-09,1.8,1.8,1.8
6352,6.3305e-09,1.8,1.8,1.8
6353,6.3315e-09,1.8,1.8,1.8
6354,6.3325e-09,1.8,1.8,1.8
6355,6.3335e-09,1.8,1.8,1.8
6356,6.3345e-09,1.8,1.8,1.8
6357,6.3355e-09,1.8,1.8,1.8
6358,6.3365e-09,1.8,1.8,1.8
6359,6.3375e-09,1.8,1.8,1.8
6360,6.3385e-09,1.8,1.8,1.8
6361,6.3395e-09,1.8,1.8,1.8
6362,6.3405e-09,1.8,1.8,1.8
6363,6.3415e-09,1.8,1.8,1.8
6364,6.3425e-09,1.8,1.8,1.8
6365,6.3435e-09,1.8,1.8,1.8
6366,6.3445e-09,1.8,1.8,1.8
6367,6.3455e-09,1.8,1.8,1.8
6368,6.3465e-09,1.8,1.8,1.8
6369,6.3475e-09,1.8,1.8,1.8
6370,6.3485e-09,1.8,1.8,1.8
6371,6.3495e-09,1.8,1.8,1.8
6372,6.3505e-09,1.8,1.8,1.8
6373,6.3515e-09,1.8,1.8,1.8
6374,6.3525e-09,1.8,1.8,1.8
6375,6.3535e-09,1.8,1.8,1.8
6376,6.3545e-09,1.8,1.8,1.8
6377,6.3555e-09,1.8,1.8,1.8
6378,6.3565e-09,1.8,1.8,1.8
6379,6.3575e-09,1.8,1.8,1.8
6380,6.3585e-09,1.8,1.8,1.8
6381,6.3595e-09,1.8,1.8,1.8
6382,6.3605e-09,1.8,1.8,1.8
6383,6.3615e-09,1.8,1.8,1.8
6384,6.3625e-09,1.8,1.8,1.8
6385,6.3635e-09,1.8,1.8,1.8
6386,6.3645e-09,1.8,1.8,1.8
6387,6.3655e-09,1.8,1.8,1.8
6388,6.3665e-09,1.8,1.8,1.8
6389,6.3675e-09,1.8,1.8,1.8
6390,6.3685e-09,1.8,1.8,1.8
6391,6.3695e-09,1.8,1.8,1.8
6392,6.3705e-09,1.8,1.8,1.8
6393,6.3715e-09,1.8,1.8,1.8
6394,6.3725e-09,1.8,1.8,1.8
6395,6.3735e-09,1.8,1.8,1.8
6396,6.3745e-09,1.8,1.8,1.8
6397,6.3755e-09,1.8,1.8,1.8
6398,6.3765e-09,1.8,1.8,1.8
6399,6.3775e-09,1.8,1.8,1.8
6400,6.3785e-09,1.8,1.8,1.8
6401,6.3795e-09,1.8,1.8,1.8
6402,6.3805e-09,1.8,1.8,1.8
6403,6.3815e-09,1.8,1.8,1.8
6404,6.3825e-09,1.8,1.8,1.8
6405,6.3835e-09,1.8,1.8,1.8
6406,6.3845e-09,1.8,1.8,1.8
6407,6.3855e-09,1.8,1.8,1.8
6408,6.3865e-09,1.8,1.8,1.8
6409,6.3875e-09,1.8,1.8,1.8
6410,6.3885e-09,1.8,1.8,1.8
6411,6.3895e-09,1.8,1.8,1.8
6412,6.3905e-09,1.8,1.8,1.8
6413,6.3915e-09,1.8,1.8,1.8
6414,6.3925e-09,1.8,1.8,1.8
6415,6.3935e-09,1.8,1.8,1.8
6416,6.3945e-09,1.8,1.8,1.8
6417,6.3955e-09,1.8,1.8,1.8
6418,6.3965e-09,1.8,1.8,1.8
6419,6.3975e-09,1.8,1.8,1.8
6420,6.3985e-09,1.8,1.8,1.8
6421,6.3995e-09,1.8,1.8,1.8
6422,6.4005e-09,1.8,1.8,1.8
6423,6.4015e-09,1.8,1.8,1.8
6424,6.4025e-09,1.8,1.8,1.8
6425,6.4035e-09,1.8,1.8,1.8
6426,6.4045e-09,1.8,1.8,1.8
6427,6.4055e-09,1.8,1.8,1.8
6428,6.4065e-09,1.8,1.8,1.8
6429,6.4075e-09,1.8,1.8,1.8
6430,6.4085e-09,1.8,1.8,1.8
6431,6.4095e-09,1.8,1.8,1.8
6432,6.4105e-09,1.8,1.8,1.8
6433,6.4115e-09,1.8,1.8,1.8
6434,6.4125e-09,1.8,1.8,1.8
6435,6.4135e-09,1.8,1.8,1.8
6436,6.4145e-09,1.8,1.8,1.8
6437,6.4155e-09,1.8,1.8,1.8
6438,6.4165e-09,1.8,1.8,1.8
6439,6.4175e-09,1.8,1.8,1.8
6440,6.4185e-09,1.8,1.8,1.8
6441,6.4195e-09,1.8,1.8,1.8
6442,6.4205e-09,1.8,1.8,1.8
6443,6.4215e-09,1.8,1.8,1.8
6444,6.4225e-09,1.8,1.8,1.8
6445,6.4235e-09,1.8,1.8,1.8
6446,6.4245e-09,1.8,1.8,1.8
6447,6.4255e-09,1.8,1.8,1.8
6448,6.4265e-09,1.8,1.8,1.8
6449,6.4275e-09,1.8,1.8,1.8
6450,6.4285e-09,1.8,1.8,1.8
6451,6.4295e-09,1.8,1.8,1.8
6452,6.4305e-09,1.8,1.8,1.8
6453,6.4315e-09,1.8,1.8,1.8
6454,6.4325e-09,1.8,1.8,1.8
6455,6.4335e-09,1.8,1.8,1.8
6456,6.4345e-09,1.8,1.8,1.8
6457,6.4355e-09,1.8,1.8,1.8
6458,6.4365e-09,1.8,1.8,1.8
6459,6.4375e-09,1.8,1.8,1.8
6460,6.4385e-09,1.8,1.8,1.8
6461,6.4395e-09,1.8,1.8,1.8
6462,6.4405e-09,1.8,1.8,1.8
6463,6.4415e-09,1.8,1.8,1.8
6464,6.4425e-09,1.8,1.8,1.8
6465,6.4435e-09,1.8,1.8,1.8
6466,6.4445e-09,1.8,1.8,1.8
6467,6.4455e-09,1.8,1.8,1.8
6468,6.4465e-09,1.8,1.8,1.8
6469,6.4475e-09,1.8,1.8,1.8
6470,6.4485e-09,1.8,1.8,1.8
6471,6.4495e-09,1.8,1.8,1.8
6472,6.4505e-09,1.8,1.8,1.8
6473,6.4515e-09,1.8,1.8,1.8
6474,6.4525e-09,1.8,1.8,1.8
6475,6.4535e-09,1.8,1.8,1.8
6476,6.4545e-09,1.8,1.8,1.8
6477,6.4555e-09,1.8,1.8,1.8
6478,6.4565e-09,1.8,1.8,1.8
6479,6.4575e-09,1.8,1.8,1.8
6480,6.4585e-09,1.8,1.8,1.8
6481,6.4595e-09,1.8,1.8,1.8
6482,6.4605e-09,1.8,1.8,1.8
6483,6.4615e-09,1.8,1.8,1.8
6484,6.4625e-09,1.8,1.8,1.8
6485,6.4635e-09,1.8,1.8,1.8
6486,6.4645e-09,1.8,1.8,1.8
6487,6.4655e-09,1.8,1.8,1.8
6488,6.4665e-09,1.8,1.8,1.8
6489,6.4675e-09,1.8,1.8,1.8
6490,6.4685e-09,1.8,1.8,1.8
6491,6.4695e-09,1.8,1.8,1.8
6492,6.4705e-09,1.8,1.8,1.8
6493,6.4715e-09,1.8,1.8,1.8
6494,6.4725e-09,1.8,1.8,1.8
6495,6.4735e-09,1.8,1.8,1.8
6496,6.4745e-09,1.8,1.8,1.8
6497,6.4755e-09,1.8,1.8,1.8
6498,6.4765e-09,1.8,1.8,1.8
6499,6.4775e-09,1.8,1.8,1.8
6500,6.4785e-09,1.8,1.8,1.8
6501,6.4795e-09,1.8,1.8,1.8
6502,6.4805e-09,1.8,1.8,1.8
6503,6.4815e-09,1.8,1.8,1.8
6504,6.4825e-09,1.8,1.8,1.8
6505,6.4835e-09,1.8,1.8,1.8
6506,6.4845e-09,1.8,1.8,1.8
6507,6.4855e-09,1.8,1.8,1.8
6508,6.4865e-09,1.8,1.8,1.8
6509,6.4875e-09,1.8,1.8,1.8
6510,6.4885e-09,1.8,1.8,1.8
6511,6.4895e-09,1.8,1.8,1.8
6512,6.4905e-09,1.8,1.8,1.8
6513,6.4915e-09,1.8,1.8,1.8
6514,6.4925e-09,1.8,1.8,1.8
6515,6.4935e-09,1.8,1.8,1.8
6516,6.4945e-09,1.8,1.8,1.8
6517,6.4955e-09,1.8,1.8,1.8
6518,6.4965e-09,1.8,1.8,1.8
6519,6.4975e-09,1.8,1.8,1.8
6520,6.4985e-09,1.8,1.8,1.8
6521,6.4995e-09,1.8,1.8,1.8
6522,6.5005e-09,1.8,1.8,1.8
6523,6.5015e-09,1.8,1.8,1.8
6524,6.5025e-09,1.8,1.8,1.8
6525,6.5035e-09,1.8,1.8,1.8
6526,6.5045e-09,1.8,1.8,1.8
6527,6.5055e-09,1.8,1.8,1.8
6528,6.5065e-09,1.8,1.8,1.8
6529,6.5075e-09,1.8,1.8,1.8
6530,6.5085e-09,1.8,1.8,1.8
6531,6.5095e-09,1.8,1.8,1.8
6532,6.5105e-09,1.8,1.8,1.8
6533,6.5115e-09,1.8,1.8,1.8
6534,6.5125e-09,1.8,1.8,1.8
6535,6.5135e-09,1.8,1.8,1.8
6536,6.5145e-09,1.8,1.8,1.8
6537,6.5155e-09,1.8,1.8,1.8
6538,6.5165e-09,1.8,1.8,1.8
6539,6.5175e-09,1.8,1.8,1.8
6540,6.5185e-09,1.8,1.8,1.8
6541,6.5195e-09,1.8,1.8,1.8
6542,6.5205e-09,1.8,1.8,1.8
6543,6.5215e-09,1.8,1.8,1.8
6544,6.5225e-09,1.8,1.8,1.8
6545,6.5235e-09,1.8,1.8,1.8
6546,6.5245e-09,1.8,1.8,1.8
6547,6.5255e-09,1.8,1.8,1.8
6548,6.5265e-09,1.8,1.8,1.8
6549,6.5275e-09,1.8,1.8,1.8
6550,6.5285e-09,1.8,1.8,1.8
6551,6.5295e-09,1.8,1.8,1.8
6552,6.5305e-09,1.8,1.8,1.8
6553,6.5315e-09,1.8,1.8,1.8
6554,6.5325e-09,1.8,1.8,1.8
6555,6.5335e-09,1.8,1.8,1.8
6556,6.5345e-09,1.8,1.8,1.8
6557,6.5355e-09,1.8,1.8,1.8
6558,6.5365e-09,1.8,1.8,1.8
6559,6.5375e-09,1.8,1.8,1.8
6560,6.5385e-09,1.8,1.8,1.8
6561,6.5395e-09,1.8,1.8,1.8
6562,6.5405e-09,1.8,1.8,1.8
6563,6.5415e-09,1.8,1.8,1.8
6564,6.5425e-09,1.8,1.8,1.8
6565,6.5435e-09,1.8,1.8,1.8
6566,6.5445e-09,1.8,1.8,1.8
6567,6.5455e-09,1.8,1.8,1.8
6568,6.5465e-09,1.8,1.8,1.8
6569,6.5475e-09,1.8,1.8,1.8
6570,6.5485e-09,1.8,1.8,1.8
6571,6.5495e-09,1.8,1.8,1.8
6572,6.5505e-09,1.8,1.8,1.8
6573,6.5515e-09,1.8,1.8,1.8
6574,6.5525e-09,1.8,1.8,1.8
6575,6.5535e-09,1.8,1.8,1.8
6576,6.5545e-09,1.8,1.8,1.8
6577,6.5555e-09,1.8,1.8,1.8
6578,6.5565e-09,1.8,1.8,1.8
6579,6.5575e-09,1.8,1.8,1.8
6580,6.5585e-09,1.8,1.8,1.8
6581,6.5595e-09,1.8,1.8,1.8
6582,6.5605e-09,1.8,1.8,1.8
6583,6.5615e-09,1.8,1.8,1.8
6584,6.5625e-09,1.8,1.8,1.8
6585,6.5635e-09,1.8,1.8,1.8
6586,6.5645e-09,1.8,1.8,1.8
6587,6.5655e-09,1.8,1.8,1.8
6588,6.5665e-09,1.8,1.8,1.8
6589,6.5675e-09,1.8,1.8,1.8
6590,6.5685e-09,1.8,1.8,1.8
6591,6.5695e-09,1.8,1.8,1.8
6592,6.5705e-09,1.8,1.8,1.8
6593,6.5715e-09,1.8,1.8,1.8
6594,6.5725e-09,1.8,1.8,1.8
6595,6.5735e-09,1.8,1.8,1.8
6596,6.5745e-09,1.8,1.8,1.8
6597,6.5755e-09,1.8,1.8,1.8
6598,6.5765e-09,1.8,1.8,1.8
6599,6.5775e-09,1.8,1.8,1.8
6600,6.5785e-09,1.8,1.8,1.8
6601,6.5795e-09,1.8,1.8,1.8
6602,6.5805e-09,1.8,1.8,1.8
6603,6.5815e-09,1.8,1.8,1.8
6604,6.5825e-09,1.8,1.8,1.8
6605,6.5835e-09,1.8,1.8,1.8
6606,6.5845e-09,1.8,1.8,1.8
6607,6.5855e-09,1.8,1.8,1.8
6608,6.5865e-09,1.8,1.8,1.8
6609,6.5875e-09,1.8,1.8,1.8
6610,6.5885e-09,1.8,1.8,1.8
6611,6.5895e-09,1.8,1.8,1.8
6612,6.5905e-09,1.8,1.8,1.8
6613,6.5915e-09,1.8,1.8,1.8
6614,6.5925e-09,1.8,1.8,1.8
6615,6.5935e-09,1.8,1.8,1.8
6616,6.5945e-09,1.8,1.8,1.8
6617,6.5955e-09,1.8,1.8,1.8
6618,6.5965e-09,1.8,1.8,1.8
6619,6.5975e-09,1.8,1.8,1.8
6620,6.5985e-09,1.8,1.8,1.8
6621,6.5995e-09,1.8,1.8,1.8
6622,6.6005e-09,1.8,1.8,1.8
6623,6.6015e-09,1.8,1.8,1.8
6624,6.6025e-09,1.8,1.8,1.8
6625,6.6035e-09,1.8,1.8,1.8
6626,6.6045e-09,1.8,1.8,1.8
6627,6.6055e-09,1.8,1.8,1.8
6628,6.6065e-09,1.8,1.8,1.8
6629,6.6075e-09,1.8,1.8,1.8
6630,6.6085e-09,1.8,1.8,1.8
6631,6.6095e-09,1.8,1.8,1.8
6632,6.6105e-09,1.8,1.8,1.8
6633,6.6115e-09,1.8,1.8,1.8
6634,6.6125e-09,1.8,1.8,1.8
6635,6.6135e-09,1.8,1.8,1.8
6636,6.6145e-09,1.8,1.8,1.8
6637,6.6155e-09,1.8,1.8,1.8
6638,6.6165e-09,1.8,1.8,1.8
6639,6.6175e-09,1.8,1.8,1.8
6640,6.6185e-09,1.8,1.8,1.8
6641,6.6195e-09,1.8,1.8,1.8
6642,6.6205e-09,1.8,1.8,1.8
6643,6.6215e-09,1.8,1.8,1.8
6644,6.6225e-09,1.8,1.8,1.8
6645,6.6235e-09,1.8,1.8,1.8
6646,6.6245e-09,1.8,1.8,1.8
6647,6.6255e-09,1.8,1.8,1.8
6648,6.6265e-09,1.8,1.8,1.8
6649,6.6275e-09,1.8,1.8,1.8
6650,6.6285e-09,1.8,1.8,1.8
6651,6.6295e-09,1.8,1.8,1.8
6652,6.6305e-09,1.8,1.8,1.8
6653,6.6315e-09,1.8,1.8,1.8
6654,6.6325e-09,1.8,1.8,1.8
6655,6.6335e-09,1.8,1.8,1.8
6656,6.6345e-09,1.8,1.8,1.8
6657,6.6355e-09,1.8,1.8,1.8
6658,6.6365e-09,1.8,1.8,1.8
6659,6.6375e-09,1.8,1.8,1.8
6660,6.6385e-09,1.8,1.8,1.8
6661,6.6395e-09,1.8,1.8,1.8
6662,6.6405e-09,1.8,1.8,1.8
6663,6.6415e-09,1.8,1.8,1.8
6664,6.6425e-09,1.8,1.8,1.8
6665,6.6435e-09,1.8,1.8,1.8
6666,6.6445e-09,1.8,1.8,1.8
6667,6.6455e-09,1.8,1.8,1.8
6668,6.6465e-09,1.8,1.8,1.8
6669,6.6475e-09,1.8,1.8,1.8
6670,6.6485e-09,1.8,1.8,1.8
6671,6.6495e-09,1.8,1.8,1.8
6672,6.6505e-09,1.8,1.8,1.8
6673,6.6515e-09,1.8,1.8,1.8
6674,6.6525e-09,1.8,1.8,1.8
6675,6.6535e-09,1.8,1.8,1.8
6676,6.6545e-09,1.8,1.8,1.8
6677,6.6555e-09,1.8,1.8,1.8
6678,6.6565e-09,1.8,1.8,1.8
6679,6.6575e-09,1.8,1.8,1.8
6680,6.6585e-09,1.8,1.8,1.8
6681,6.6595e-09,1.8,1.8,1.8
6682,6.6605e-09,1.8,1.8,1.8
6683,6.6615e-09,1.8,1.8,1.8
6684,6.6625e-09,1.8,1.8,1.8
6685,6.6635e-09,1.8,1.8,1.8
6686,6.6645e-09,1.8,1.8,1.8
6687,6.6655e-09,1.8,1.8,1.8
6688,6.6665e-09,1.8,1.8,1.8
6689,6.6675e-09,1.8,1.8,1.8
6690,6.6685e-09,1.8,1.8,1.8
6691,6.6695e-09,1.8,1.8,1.8
6692,6.6705e-09,1.8,1.8,1.8
6693,6.6715e-09,1.8,1.8,1.8
6694,6.6725e-09,1.8,1.8,1.8
6695,6.6735e-09,1.8,1.8,1.8
6696,6.6745e-09,1.8,1.8,1.8
6697,6.6755e-09,1.8,1.8,1.8
6698,6.6765e-09,1.8,1.8,1.8
6699,6.6775e-09,1.8,1.8,1.8
6700,6.6785e-09,1.8,1.8,1.8
6701,6.6795e-09,1.8,1.8,1.8
6702,6.6805e-09,1.8,1.8,1.8
6703,6.6815e-09,1.8,1.8,1.8
6704,6.6825e-09,1.8,1.8,1.8
6705,6.6835e-09,1.8,1.8,1.8
6706,6.6845e-09,1.8,1.8,1.8
6707,6.6855e-09,1.8,1.8,1.8
6708,6.6865e-09,1.8,1.8,1.8
6709,6.6875e-09,1.8,1.8,1.8
6710,6.6885e-09,1.8,1.8,1.8
6711,6.6895e-09,1.8,1.8,1.8
6712,6.6905e-09,1.8,1.8,1.8
6713,6.6915e-09,1.8,1.8,1.8
6714,6.6925e-09,1.8,1.8,1.8
6715,6.6935e-09,1.8,1.8,1.8
6716,6.6945e-09,1.8,1.8,1.8
6717,6.6955e-09,1.8,1.8,1.8
6718,6.6965e-09,1.8,1.8,1.8
6719,6.6975e-09,1.8,1.8,1.8
6720,6.6985e-09,1.8,1.8,1.8
6721,6.6995e-09,1.8,1.8,1.8
6722,6.7005e-09,1.8,1.8,1.8
6723,6.7015e-09,1.8,1.8,1.8
6724,6.7025e-09,1.8,1.8,1.8
6725,6.7035e-09,1.8,1.8,1.8
6726,6.7045e-09,1.8,1.8,1.8
6727,6.7055e-09,1.8,1.8,1.8
6728,6.7065e-09,1.8,1.8,1.8
6729,6.7075e-09,1.8,1.8,1.8
6730,6.7085e-09,1.8,1.8,1.8
6731,6.7095e-09,1.8,1.8,1.8
6732,6.7105e-09,1.8,1.8,1.8
6733,6.7115e-09,1.8,1.8,1.8
6734,6.7125e-09,1.8,1.8,1.8
6735,6.7135e-09,1.8,1.8,1.8
6736,6.7145e-09,1.8,1.8,1.8
6737,6.7155e-09,1.8,1.8,1.8
6738,6.7165e-09,1.8,1.8,1.8
6739,6.7175e-09,1.8,1.8,1.8
6740,6.7185e-09,1.8,1.8,1.8
6741,6.7195e-09,1.8,1.8,1.8
6742,6.7205e-09,1.8,1.8,1.8
6743,6.7215e-09,1.8,1.8,1.8
6744,6.7225e-09,1.8,1.8,1.8
6745,6.7235e-09,1.8,1.8,1.8
6746,6.7245e-09,1.8,1.8,1.8
6747,6.7255e-09,1.8,1.8,1.8
6748,6.7265e-09,1.8,1.8,1.8
6749,6.7275e-09,1.8,1.8,1.8
6750,6.7285e-09,1.8,1.8,1.8
6751,6.7295e-09,1.8,1.8,1.8
6752,6.7305e-09,1.8,1.8,1.8
6753,6.7315e-09,1.8,1.8,1.8
6754,6.7325e-09,1.8,1.8,1.8
6755,6.7335e-09,1.8,1.8,1.8
6756,6.7345e-09,1.8,1.8,1.8
6757,6.7355e-09,1.8,1.8,1.8
6758,6.7365e-09,1.8,1.8,1.8
6759,6.7375e-09,1.8,1.8,1.8
6760,6.7385e-09,1.8,1.8,1.8
6761,6.7395e-09,1.8,1.8,1.8
6762,6.7405e-09,1.8,1.8,1.8
6763,6.7415e-09,1.8,1.8,1.8
6764,6.7425e-09,1.8,1.8,1.8
6765,6.7435e-09,1.8,1.8,1.8
6766,6.7445e-09,1.8,1.8,1.8
6767,6.7455e-09,1.8,1.8,1.8
6768,6.7465e-09,1.8,1.8,1.8
6769,6.7475e-09,1.8,1.8,1.8
6770,6.7485e-09,1.8,1.8,1.8
6771,6.7495e-09,1.8,1.8,1.8
6772,6.7505e-09,1.8,1.8,1.8
6773,6.7515e-09,1.8,1.8,1.8
6774,6.7525e-09,1.8,1.8,1.8
6775,6.7535e-09,1.8,1.8,1.8
6776,6.7545e-09,1.8,1.8,1.8
6777,6.7555e-09,1.8,1.8,1.8
6778,6.7565e-09,1.8,1.8,1.8
6779,6.7575e-09,1.8,1.8,1.8
6780,6.7585e-09,1.8,1.8,1.8
6781,6.7595e-09,1.8,1.8,1.8
6782,6.7605e-09,1.8,1.8,1.8
6783,6.7615e-09,1.8,1.8,1.8
6784,6.7625e-09,1.8,1.8,1.8
6785,6.7635e-09,1.8,1.8,1.8
6786,6.7645e-09,1.8,1.8,1.8
6787,6.7655e-09,1.8,1.8,1.8
6788,6.7665e-09,1.8,1.8,1.8
6789,6.7675e-09,1.8,1.8,1.8
6790,6.7685e-09,1.8,1.8,1.8
6791,6.7695e-09,1.8,1.8,1.8
6792,6.7705e-09,1.8,1.8,1.8
6793,6.7715e-09,1.8,1.8,1.8
6794,6.7725e-09,1.8,1.8,1.8
6795,6.7735e-09,1.8,1.8,1.8
6796,6.7745e-09,1.8,1.8,1.8
6797,6.7755e-09,1.8,1.8,1.8
6798,6.7765e-09,1.8,1.8,1.8
6799,6.7775e-09,1.8,1.8,1.8
6800,6.7785e-09,1.8,1.8,1.8
6801,6.7795e-09,1.8,1.8,1.8
